scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,28800,29700,900,1800,8,LSA9_E_id8,East,,,,,,68,19.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,29700,30600,1800,2700,8,LSA9_E_id8,East,,,,,,64,26.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,30600,31500,2700,3600,8,LSA9_E_id8,East,,,,,,70,28.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,31500,32400,3600,4500,8,LSA9_E_id8,East,,,,,,73,32.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,28800,29700,900,1800,9,LSA9_E_id9,East,,,,,,28,9.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,29700,30600,1800,2700,9,LSA9_E_id9,East,,,,,,24,6.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,30600,31500,2700,3600,9,LSA9_E_id9,East,,,,,,41,10.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,31500,32400,3600,4500,9,LSA9_E_id9,East,,,,,,32,10.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,28800,29700,900,1800,10,,South,,,,,,1,10.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,29700,30600,1800,2700,10,,South,,,,,,0,0.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,30600,31500,2700,3600,10,,South,,,,,,0,0.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,31500,32400,3600,4500,10,,South,,,,,,2,0.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,28800,29700,900,1800,11,,Middle,,,,,,40,14.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,29700,30600,1800,2700,11,,Middle,,,,,,28,12.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,30600,31500,2700,3600,11,,Middle,,,,,,47,15.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA9,2026-03-14,31500,32400,3600,4500,11,,Middle,,,,,,49,18.0,0.0
