timestamp,west_left_upstream,west_straight_right_upstream,west_total_upstream,west_left_stopline,west_straight_right_stopline,west_total_stopline_check,south_straight_failed,south_straight_alt_failed,south_total_failed_check,east_left_upstream,east_straight_upstream,east_straight_right_upstream,east_right_inferred_upstream,east_total_upstream,east_right_stopline,east_straight1_stopline,east_straight2_stopline,east_left_stopline_failed,east_straight_total_stopline_check,east_total_stopline_check,north_left_upstream,north_left_stopline,north_straight_stopline,north_right_stopline,north_straight_right_failed,north_total_mixed,north_total_stopline_check
2025-09-14 23:00:00+00:00,6,6,12,4,2,6,0,0,0,1,3,5,2,6,3,1,2,0,3,6,2,3,1,2,0,5,6
2025-09-14 23:15:00+00:00,6,6,12,2,4,6,0,0,0,2,7,5,0,7,1,3,4,0,7,8,2,2,2,1,0,5,5
2025-09-14 23:30:00+00:00,9,10,19,5,6,11,0,0,0,0,9,10,1,10,4,2,5,0,7,11,0,0,0,1,0,1,1
2025-09-14 23:45:00+00:00,4,6,10,2,4,6,0,0,0,0,3,10,7,10,7,5,0,0,5,12,5,3,2,2,0,9,7
2025-09-15 00:00:00+00:00,2,2,4,1,1,2,0,0,0,1,2,2,0,3,1,0,2,0,2,3,2,2,0,0,0,2,2
2025-09-15 00:15:00+00:00,2,2,4,1,2,3,0,0,0,1,2,2,0,3,0,1,1,0,2,2,0,0,0,0,0,0,0
2025-09-15 00:30:00+00:00,4,3,7,1,3,4,0,0,0,0,3,4,1,4,1,2,1,0,3,4,1,1,0,1,0,2,2
2025-09-15 00:45:00+00:00,2,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3
2025-09-15 01:00:00+00:00,3,3,6,0,3,3,0,0,0,0,1,1,0,1,1,1,0,0,1,2,3,2,0,1,0,4,3
2025-09-15 01:15:00+00:00,3,3,6,1,2,3,0,0,0,0,0,2,2,2,1,1,0,0,1,2,2,2,0,0,0,2,2
2025-09-15 01:30:00+00:00,5,5,10,0,5,5,0,0,0,0,4,6,2,6,1,3,3,0,6,7,1,1,0,0,0,1,1
2025-09-15 01:45:00+00:00,9,10,19,4,6,10,0,0,0,1,5,5,0,6,3,1,2,0,3,6,1,2,0,0,0,1,2
2025-09-15 02:00:00+00:00,7,8,15,0,7,7,0,0,0,2,3,2,0,4,0,0,3,0,3,3,6,4,0,2,0,8,6
2025-09-15 02:15:00+00:00,11,10,21,4,8,12,0,0,0,0,5,5,0,5,2,4,2,0,6,8,6,3,0,1,0,7,4
2025-09-15 02:30:00+00:00,25,26,51,5,21,26,0,0,0,1,5,7,2,8,4,3,0,0,3,7,5,2,0,5,0,10,7
2025-09-15 02:45:00+00:00,25,25,50,7,23,30,0,0,0,0,2,5,3,5,4,1,1,0,2,6,5,6,1,0,0,6,7
2025-09-15 03:00:00+00:00,41,43,84,15,36,51,0,0,0,1,6,8,2,9,4,4,1,0,5,9,17,10,1,9,0,27,20
2025-09-15 03:15:00+00:00,42,50,92,12,40,52,0,0,0,0,9,13,4,13,5,7,8,0,15,20,17,12,0,7,0,24,19
2025-09-15 03:30:00+00:00,63,78,141,13,73,86,0,0,0,10,25,28,3,38,10,14,12,0,26,36,28,23,2,10,0,40,35
2025-09-15 03:45:00+00:00,73,95,168,23,91,114,0,0,0,5,27,34,7,39,13,14,11,0,25,38,38,32,3,7,0,48,42
2025-09-15 04:00:00+00:00,65,88,153,19,69,88,0,0,0,3,23,32,9,35,17,14,16,0,30,47,27,20,1,13,0,41,34
2025-09-15 04:15:00+00:00,79,104,183,25,97,122,0,0,0,7,32,48,16,55,14,22,17,0,39,53,24,16,5,6,0,35,27
2025-09-15 04:30:00+00:00,106,139,245,41,130,171,0,0,0,16,46,61,15,77,19,30,25,0,55,74,36,27,11,17,0,64,55
2025-09-15 04:45:00+00:00,103,170,273,30,171,201,0,0,0,27,70,86,16,113,30,43,42,0,85,115,33,28,6,12,0,51,46
2025-09-15 05:00:00+00:00,100,152,252,38,172,210,0,0,0,24,89,101,12,125,37,49,51,0,100,137,60,45,17,34,0,111,96
2025-09-15 05:15:00+00:00,103,167,270,54,171,225,0,0,0,38,101,112,11,150,48,45,76,0,121,169,63,59,17,28,0,108,104
2025-09-15 05:30:00+00:00,115,148,263,43,162,205,0,0,0,54,128,140,12,194,61,80,109,0,189,250,74,55,19,51,0,144,125
2025-09-15 05:45:00+00:00,110,151,261,41,160,201,0,0,0,53,127,154,27,207,71,72,97,0,169,240,85,89,23,35,0,143,147
2025-09-15 06:00:00+00:00,114,146,260,67,164,231,0,0,0,52,105,134,29,186,56,59,79,0,138,194,84,81,19,35,0,138,135
2025-09-15 06:15:00+00:00,114,154,268,39,157,196,0,0,0,37,100,121,21,158,57,52,74,0,126,183,87,82,24,37,0,148,143
2025-09-15 06:30:00+00:00,100,160,260,44,160,204,0,0,0,35,108,147,39,182,70,52,75,0,127,197,76,76,25,27,0,128,128
2025-09-15 06:45:00+00:00,80,154,234,49,158,207,0,0,0,49,111,131,20,180,60,46,80,0,126,186,75,73,28,30,0,133,131
2025-09-15 07:00:00+00:00,101,157,258,59,164,223,0,0,0,32,102,136,34,168,68,42,63,0,105,173,72,61,16,46,0,134,123
2025-09-15 07:15:00+00:00,116,162,278,54,165,219,0,0,0,34,102,137,35,171,65,49,68,0,117,182,73,74,10,34,0,117,118
2025-09-15 07:30:00+00:00,93,139,232,49,149,198,0,0,0,36,117,170,53,206,106,48,88,0,136,242,67,61,16,43,0,126,120
2025-09-15 07:45:00+00:00,111,149,260,47,154,201,0,0,0,40,114,150,36,190,84,47,81,0,128,212,81,73,27,30,0,138,130
2025-09-15 08:00:00+00:00,94,145,239,48,153,201,0,0,0,46,114,159,45,205,83,59,85,0,144,227,87,76,17,48,0,152,141
2025-09-15 08:15:00+00:00,110,151,261,38,154,192,0,0,0,44,101,138,37,182,63,42,80,0,122,185,84,87,22,36,0,142,145
2025-09-15 08:30:00+00:00,102,155,257,71,161,232,0,0,0,35,108,162,54,197,82,46,76,0,122,204,80,80,16,36,0,132,132
2025-09-15 08:45:00+00:00,104,132,236,47,151,198,0,0,0,37,118,153,35,190,89,43,77,0,120,209,83,76,20,41,0,144,137
2025-09-15 09:00:00+00:00,108,129,237,56,136,192,0,0,0,38,98,134,36,172,83,38,63,0,101,184,82,78,14,41,0,137,133
2025-09-15 09:15:00+00:00,78,148,226,49,156,205,0,0,0,35,121,156,35,191,86,49,77,0,126,212,94,76,19,51,0,164,146
2025-09-15 09:30:00+00:00,113,152,265,72,157,229,0,0,0,43,120,133,13,176,81,38,84,0,122,203,74,66,19,48,0,141,133
2025-09-15 09:45:00+00:00,94,173,267,51,175,226,0,0,0,33,104,151,47,184,78,58,80,0,138,216,78,70,13,35,0,126,118
2025-09-15 10:00:00+00:00,107,145,252,40,151,191,0,0,0,49,116,166,50,215,92,54,88,0,142,234,95,90,14,35,0,144,139
2025-09-15 10:15:00+00:00,96,148,244,55,151,206,0,0,0,35,114,162,48,197,87,63,82,0,145,232,80,71,22,47,0,149,140
2025-09-15 10:30:00+00:00,113,145,258,45,131,176,0,0,0,44,111,154,43,198,82,59,76,0,135,217,75,66,17,41,0,133,124
2025-09-15 10:45:00+00:00,107,145,252,39,133,172,0,0,0,41,110,143,33,184,72,52,76,0,128,200,84,77,22,50,0,156,149
2025-09-15 11:00:00+00:00,106,136,242,48,140,188,0,0,0,46,112,134,22,180,71,54,80,0,134,205,72,69,20,44,0,136,133
2025-09-15 11:15:00+00:00,93,155,248,52,158,210,0,0,0,44,118,160,42,204,79,60,100,0,160,239,77,67,24,43,0,144,134
2025-09-15 11:30:00+00:00,99,147,246,53,153,206,0,0,0,40,114,141,27,181,68,55,86,0,141,209,89,87,16,36,0,141,139
2025-09-15 11:45:00+00:00,94,141,235,60,149,209,0,0,0,47,122,159,37,206,83,55,84,0,139,222,83,81,24,37,0,144,142
2025-09-15 12:00:00+00:00,102,151,253,53,166,219,0,0,0,30,115,152,37,182,94,49,88,0,137,231,77,70,24,39,0,140,133
2025-09-15 12:15:00+00:00,129,159,288,50,160,210,0,0,0,56,146,170,24,226,80,63,94,0,157,237,78,68,17,46,0,141,131
2025-09-15 12:30:00+00:00,98,152,250,51,156,207,0,0,0,50,129,147,18,197,84,55,91,0,146,230,90,81,28,53,0,171,162
2025-09-15 12:45:00+00:00,105,159,264,54,164,218,0,0,0,46,127,156,29,202,96,46,80,0,126,222,85,73,18,50,0,153,141
2025-09-15 13:00:00+00:00,105,150,255,83,154,237,0,0,0,54,131,165,34,219,103,63,109,0,172,275,85,79,19,53,0,157,151
2025-09-15 13:15:00+00:00,94,145,239,68,153,221,0,0,0,49,125,164,39,213,89,61,104,0,165,254,86,87,23,63,0,172,173
2025-09-15 13:30:00+00:00,97,157,254,66,165,231,0,0,0,50,131,150,19,200,88,55,103,0,158,246,82,74,22,49,0,153,145
2025-09-15 13:45:00+00:00,93,145,238,65,155,220,0,0,0,53,129,160,31,213,83,73,107,0,180,263,78,85,23,46,0,147,154
2025-09-15 14:00:00+00:00,88,181,269,59,161,220,0,0,0,57,146,178,32,235,105,63,120,0,183,288,89,80,12,65,0,166,157
2025-09-15 14:15:00+00:00,91,149,240,77,154,231,0,0,0,64,139,170,31,234,88,73,94,0,167,255,82,84,26,50,0,158,160
2025-09-15 14:30:00+00:00,91,164,255,69,167,236,0,0,0,52,142,175,33,227,111,61,123,0,184,295,85,82,24,55,0,164,161
2025-09-15 14:45:00+00:00,98,163,261,68,164,232,0,0,0,53,129,158,29,211,104,64,107,0,171,275,79,73,20,56,0,155,149
2025-09-15 15:00:00+00:00,92,157,249,56,165,221,0,0,0,55,140,181,41,236,101,74,113,0,187,288,82,75,21,51,0,154,147
2025-09-15 15:15:00+00:00,113,158,271,50,148,198,0,0,0,47,132,181,49,228,95,70,114,0,184,279,94,95,26,55,0,175,176
2025-09-15 15:30:00+00:00,108,158,266,61,152,213,0,0,0,54,129,147,18,201,68,70,91,0,161,229,81,68,19,47,0,147,134
2025-09-15 15:45:00+00:00,106,150,256,45,147,192,0,0,0,42,109,160,51,202,75,58,75,0,133,208,80,71,25,52,0,157,148
2025-09-15 16:00:00+00:00,103,161,264,63,159,222,0,0,0,34,115,152,37,186,67,60,81,0,141,208,75,73,13,57,0,145,143
2025-09-15 16:15:00+00:00,91,151,242,50,135,185,0,0,0,41,117,152,35,193,79,42,81,0,123,202,82,75,23,48,0,153,146
2025-09-15 16:30:00+00:00,102,133,235,38,121,159,0,0,0,32,92,132,40,164,68,43,64,0,107,175,76,63,20,41,0,137,124
2025-09-15 16:45:00+00:00,98,130,228,50,119,169,0,0,0,33,115,120,5,153,47,40,78,0,118,165,69,61,9,39,0,117,109
2025-09-15 17:00:00+00:00,90,116,206,24,106,130,0,0,0,26,92,130,38,156,73,35,72,0,107,180,64,56,9,36,0,109,101
2025-09-15 17:15:00+00:00,87,101,188,36,73,109,0,0,0,25,86,114,28,139,48,39,61,0,100,148,53,41,15,33,0,101,89
2025-09-15 17:30:00+00:00,91,103,194,41,82,123,0,0,0,17,79,114,35,131,53,41,47,0,88,141,46,33,13,26,0,85,72
2025-09-15 17:45:00+00:00,99,111,210,43,90,133,0,0,0,18,75,102,27,120,41,35,49,0,84,125,46,46,18,30,0,94,94
2025-09-15 18:00:00+00:00,81,90,171,35,72,107,0,0,0,23,67,96,29,119,54,27,37,0,64,118,57,45,8,40,0,105,93
2025-09-15 18:15:00+00:00,68,80,148,26,63,89,0,0,0,17,64,89,25,106,43,35,43,0,78,121,51,42,9,37,0,97,88
2025-09-15 18:30:00+00:00,69,79,148,27,63,90,0,0,0,14,50,61,11,75,32,22,35,0,57,89,41,28,13,32,0,86,73
2025-09-15 18:45:00+00:00,57,64,121,27,47,74,0,0,0,15,46,70,24,85,35,23,29,0,52,87,36,34,6,15,0,57,55
2025-09-15 19:00:00+00:00,56,68,124,21,49,70,0,0,0,14,40,67,27,81,36,20,20,0,40,76,44,28,5,26,0,75,59
2025-09-15 19:15:00+00:00,56,61,117,26,46,72,0,0,0,18,47,68,21,86,33,18,27,0,45,78,46,35,11,20,0,77,66
2025-09-15 19:30:00+00:00,56,67,123,22,53,75,0,0,0,10,38,53,15,63,19,23,33,0,56,75,30,26,5,18,0,53,49
2025-09-15 19:45:00+00:00,52,57,109,23,37,60,0,0,0,10,47,68,21,78,36,17,27,0,44,80,26,22,3,12,0,41,37
2025-09-15 20:00:00+00:00,55,56,111,19,40,59,0,0,0,20,44,65,21,85,26,29,24,0,53,79,32,26,1,17,0,50,44
2025-09-15 20:15:00+00:00,37,39,76,8,33,41,0,0,0,11,33,47,14,58,25,12,16,0,28,53,26,22,2,25,0,53,49
2025-09-15 20:30:00+00:00,26,30,56,6,28,34,0,0,0,3,26,40,14,43,21,16,15,0,31,52,18,12,1,6,0,25,19
2025-09-15 20:45:00+00:00,18,21,39,4,16,20,0,0,0,5,24,42,18,47,15,16,14,0,30,45,7,5,2,3,0,12,10
2025-09-15 21:00:00+00:00,26,24,50,8,20,28,0,0,0,6,24,37,13,43,14,15,16,0,31,45,12,11,2,3,0,17,16
2025-09-15 21:15:00+00:00,18,21,39,6,16,22,0,0,0,7,20,21,1,28,8,7,10,0,17,25,7,5,4,7,0,18,16
2025-09-15 21:30:00+00:00,15,19,34,3,14,17,0,0,0,1,12,15,3,16,4,6,7,0,13,17,6,5,4,6,0,16,15
2025-09-15 21:45:00+00:00,17,15,32,13,10,23,0,0,0,2,11,15,4,17,5,7,4,0,11,16,9,9,0,4,0,13,13
2025-09-15 22:00:00+00:00,15,12,27,2,11,13,0,0,0,6,16,21,5,27,8,8,13,0,21,29,13,9,2,6,0,21,17
2025-09-15 22:15:00+00:00,10,11,21,1,10,11,0,0,0,0,5,12,7,12,5,5,4,0,9,14,9,8,1,3,0,13,12
2025-09-15 22:30:00+00:00,9,9,18,3,12,15,0,0,0,2,4,8,4,10,1,6,3,0,9,10,6,4,0,3,0,9,7
2025-09-15 22:45:00+00:00,10,8,18,4,5,9,0,0,0,1,9,10,1,11,2,4,7,0,11,13,4,7,2,2,0,8,11
2025-09-15 23:00:00+00:00,4,3,7,0,3,3,0,0,0,1,5,8,3,9,4,2,2,0,4,8,2,1,1,0,0,3,2
2025-09-15 23:15:00+00:00,7,7,14,2,5,7,0,0,0,2,6,5,0,7,0,3,3,0,6,6,2,2,0,0,0,2,2
2025-09-15 23:30:00+00:00,8,8,16,0,8,8,0,0,0,0,5,10,5,10,4,7,2,0,9,13,0,0,0,0,0,0,0
2025-09-15 23:45:00+00:00,4,4,8,3,1,4,0,0,0,0,6,9,3,9,2,4,4,0,8,10,3,3,1,1,0,5,5
2025-09-16 00:00:00+00:00,5,5,10,2,3,5,0,0,0,0,0,3,3,3,3,0,0,0,0,3,3,3,0,2,0,5,5
2025-09-16 00:15:00+00:00,3,3,6,2,2,4,0,0,0,0,3,6,3,6,3,2,2,0,4,7,4,3,0,0,0,4,3
2025-09-16 00:30:00+00:00,3,3,6,1,3,4,0,0,0,0,4,4,0,4,2,2,1,0,3,5,4,2,0,2,0,6,4
2025-09-16 00:45:00+00:00,0,0,0,0,0,0,0,0,0,1,4,4,0,5,3,1,0,0,1,4,1,1,0,0,0,1,1
2025-09-16 01:00:00+00:00,5,5,10,1,4,5,0,0,0,0,2,4,2,4,2,1,1,0,2,4,2,0,1,1,0,4,2
2025-09-16 01:15:00+00:00,3,3,6,1,2,3,0,0,0,0,2,4,2,4,1,2,1,0,3,4,1,1,0,0,0,1,1
2025-09-16 01:30:00+00:00,10,11,21,3,9,12,0,0,0,0,2,2,0,2,0,1,1,0,2,2,2,2,1,0,0,3,3
2025-09-16 01:45:00+00:00,11,11,22,5,8,13,0,0,0,1,3,5,2,6,3,1,1,0,2,5,2,4,1,0,0,3,5
2025-09-16 02:00:00+00:00,8,8,16,1,6,7,0,0,0,0,2,2,0,2,1,1,0,0,1,2,2,1,0,1,0,3,2
2025-09-16 02:15:00+00:00,11,12,23,2,10,12,0,0,0,1,4,5,1,6,3,2,1,0,3,6,6,5,1,1,0,8,7
2025-09-16 02:30:00+00:00,19,23,42,5,19,24,0,0,0,0,0,1,1,1,0,1,0,0,1,1,4,2,0,3,0,7,5
2025-09-16 02:45:00+00:00,25,24,49,10,20,30,0,0,0,1,6,8,2,9,6,3,3,0,6,12,11,7,0,3,0,14,10
2025-09-16 03:00:00+00:00,26,30,56,7,24,31,0,0,0,1,4,8,4,9,5,2,3,0,5,10,12,6,2,11,0,25,19
2025-09-16 03:15:00+00:00,45,53,98,16,45,61,0,0,0,1,7,6,0,7,3,7,0,0,7,10,12,10,0,6,0,18,16
2025-09-16 03:30:00+00:00,55,69,124,19,58,77,0,0,0,6,26,28,2,34,13,15,5,0,20,33,25,20,4,11,0,40,35
2025-09-16 03:45:00+00:00,74,89,163,16,73,89,0,0,0,8,25,33,8,41,17,14,13,0,27,44,38,32,3,5,0,46,40
2025-09-16 04:00:00+00:00,66,75,141,18,68,86,0,0,0,8,32,39,7,47,19,13,12,0,25,44,23,16,4,15,0,42,35
2025-09-16 04:15:00+00:00,70,107,177,22,103,125,0,0,0,8,32,39,7,47,18,19,16,0,35,53,34,25,5,13,0,52,43
2025-09-16 04:30:00+00:00,103,147,250,33,143,176,0,0,0,12,50,59,9,71,24,52,28,0,80,104,39,29,7,14,0,60,50
2025-09-16 04:45:00+00:00,113,167,280,37,171,208,0,0,0,20,64,75,11,95,33,32,32,0,64,97,40,35,6,16,0,62,57
2025-09-16 05:00:00+00:00,99,163,262,44,166,210,0,0,0,25,79,93,14,118,27,46,44,0,90,117,45,32,10,30,0,85,72
2025-09-16 05:15:00+00:00,106,161,267,48,170,218,0,0,0,39,99,127,28,166,43,63,77,0,140,183,48,42,17,29,0,94,88
2025-09-16 05:30:00+00:00,106,163,269,50,172,222,0,0,0,56,125,148,23,204,57,81,108,0,189,246,78,60,18,50,0,146,128
2025-09-16 05:45:00+00:00,104,155,259,46,167,213,0,0,0,63,122,157,35,220,79,73,93,0,166,245,79,81,21,43,0,143,145
2025-09-16 06:00:00+00:00,118,163,281,53,175,228,0,0,0,47,116,112,0,159,46,51,82,0,133,179,78,70,22,40,0,140,132
2025-09-16 06:15:00+00:00,126,156,282,39,162,201,0,0,0,48,102,123,21,171,64,45,68,0,113,177,84,86,24,37,0,145,147
2025-09-16 06:30:00+00:00,111,159,270,48,161,209,0,0,0,40,122,118,0,158,56,45,82,0,127,183,76,68,23,33,0,132,124
2025-09-16 06:45:00+00:00,97,148,245,46,157,203,0,0,0,37,107,122,15,159,60,51,79,0,130,190,76,70,16,36,0,128,122
2025-09-16 07:00:00+00:00,113,146,259,45,164,209,0,0,0,36,102,122,20,158,63,38,64,0,102,165,60,58,17,27,0,104,102
2025-09-16 07:15:00+00:00,86,144,230,56,150,206,0,0,0,44,104,110,6,154,51,41,64,0,105,156,59,58,18,28,0,105,104
2025-09-16 07:30:00+00:00,106,153,259,55,158,213,0,0,0,33,101,129,28,162,53,46,71,0,117,170,68,61,14,35,0,117,110
2025-09-16 07:45:00+00:00,100,153,253,45,151,196,0,0,0,41,97,122,25,163,47,53,93,0,146,193,80,69,21,46,0,147,136
2025-09-16 08:00:00+00:00,109,155,264,36,142,178,0,0,0,37,100,155,55,192,77,58,74,0,132,209,77,68,18,42,0,137,128
2025-09-16 08:15:00+00:00,97,141,238,41,135,176,0,0,0,36,108,142,34,178,71,63,83,0,146,217,77,73,11,40,0,128,124
2025-09-16 08:30:00+00:00,100,140,240,57,146,203,0,0,0,39,115,152,37,191,94,56,85,0,141,235,74,59,25,38,0,137,122
2025-09-16 08:45:00+00:00,58,149,207,58,151,209,0,0,0,47,108,151,43,198,91,37,74,0,111,202,51,51,9,26,0,86,86
2025-09-16 09:00:00+00:00,88,150,238,67,158,225,0,0,0,32,103,138,35,170,67,49,70,0,119,186,50,46,15,16,0,81,77
2025-09-16 09:15:00+00:00,85,153,238,57,157,214,0,0,0,35,101,130,29,165,66,54,79,0,133,199,43,47,13,11,0,67,71
2025-09-16 09:30:00+00:00,98,158,256,58,166,224,0,0,0,37,120,148,28,185,75,50,77,0,127,202,51,41,16,18,0,85,75
2025-09-16 09:45:00+00:00,108,162,270,57,169,226,0,0,0,42,106,139,33,181,66,49,74,0,123,189,46,45,15,7,0,68,67
2025-09-16 10:00:00+00:00,106,145,251,49,149,198,0,0,0,32,125,148,23,180,76,49,95,0,144,220,58,56,15,15,0,88,86
2025-09-16 10:15:00+00:00,103,154,257,44,157,201,0,0,0,46,115,145,30,191,70,51,77,0,128,198,58,60,6,14,0,78,80
2025-09-16 10:30:00+00:00,95,132,227,45,136,181,0,0,0,42,112,138,26,180,72,53,82,0,135,207,49,41,15,13,0,77,69
2025-09-16 10:45:00+00:00,105,136,241,56,149,205,0,0,0,38,126,147,21,185,66,51,94,0,145,211,67,66,14,16,0,97,96
2025-09-16 11:00:00+00:00,115,158,273,46,161,207,0,0,0,41,123,148,25,189,76,53,80,0,133,209,78,70,15,43,0,136,128
2025-09-16 11:15:00+00:00,76,154,230,65,153,218,0,0,0,45,115,125,10,170,71,45,79,0,124,195,72,70,14,43,0,129,127
2025-09-16 11:30:00+00:00,70,132,202,60,147,207,0,0,0,46,117,150,33,196,91,60,86,0,146,237,71,67,35,55,0,161,157
2025-09-16 11:45:00+00:00,103,149,252,57,147,204,0,0,0,40,107,150,43,190,67,63,78,0,141,208,86,70,24,42,0,152,136
2025-09-16 12:00:00+00:00,117,148,265,51,147,198,0,0,0,43,102,147,45,190,80,63,80,0,143,223,73,59,18,71,0,162,148
2025-09-16 12:15:00+00:00,97,143,240,68,143,211,0,0,0,34,113,135,22,169,80,55,92,0,147,227,71,58,22,43,0,136,123
2025-09-16 12:30:00+00:00,128,158,286,57,157,214,0,0,0,47,114,145,31,192,84,56,87,0,143,227,74,66,15,36,0,125,117
2025-09-16 12:45:00+00:00,111,148,259,63,155,218,0,0,0,49,132,166,34,215,92,57,96,0,153,245,71,73,28,45,0,144,146
2025-09-16 13:00:00+00:00,96,142,238,61,151,212,0,0,0,47,130,160,30,207,91,60,93,0,153,244,92,93,12,63,0,167,168
2025-09-16 13:15:00+00:00,101,144,245,72,152,224,0,0,0,49,129,149,20,198,70,72,107,0,179,249,71,77,23,68,0,162,168
2025-09-16 13:30:00+00:00,95,146,241,81,161,242,0,0,0,51,128,140,12,191,70,71,103,0,174,244,83,79,19,39,0,141,137
2025-09-16 13:45:00+00:00,92,144,236,63,159,222,0,0,0,53,128,138,10,191,61,50,101,0,151,212,87,84,19,56,0,162,159
2025-09-16 14:00:00+00:00,110,161,271,71,167,238,0,0,0,57,151,168,17,225,97,69,119,0,188,285,81,73,24,54,0,159,151
2025-09-16 14:15:00+00:00,105,144,249,70,154,224,0,0,0,51,135,155,20,206,73,75,107,0,182,255,72,66,23,52,0,147,141
2025-09-16 14:30:00+00:00,99,156,255,70,162,232,0,0,0,41,114,184,70,225,105,65,95,0,160,265,74,68,24,63,0,161,155
2025-09-16 14:45:00+00:00,128,170,298,59,172,231,0,0,0,55,149,185,36,240,93,77,133,0,210,303,76,77,26,51,0,153,154
2025-09-16 15:00:00+00:00,116,147,263,63,161,224,0,0,0,43,149,181,32,224,92,81,117,0,198,290,89,72,20,63,0,172,155
2025-09-16 15:15:00+00:00,94,154,248,66,156,222,0,0,0,63,152,175,23,238,88,70,126,0,196,284,82,87,27,61,0,170,175
2025-09-16 15:30:00+00:00,101,149,250,63,161,224,0,0,0,42,115,151,36,193,77,63,90,0,153,230,91,77,16,50,0,157,143
2025-09-16 15:45:00+00:00,108,146,254,46,157,203,0,0,0,38,112,140,28,178,69,57,78,0,135,204,81,77,11,43,0,135,131
2025-09-16 16:00:00+00:00,106,152,258,46,169,215,0,0,0,44,120,147,27,191,64,56,92,0,148,212,77,61,20,49,0,146,130
2025-09-16 16:15:00+00:00,106,142,248,47,137,184,0,0,0,43,112,138,26,181,67,46,81,0,127,194,71,59,21,48,0,140,128
2025-09-16 16:30:00+00:00,122,154,276,46,149,195,0,0,0,28,99,125,26,153,63,49,76,0,125,188,68,53,16,34,0,118,103
2025-09-16 16:45:00+00:00,97,138,235,47,133,180,0,0,0,48,117,139,22,187,73,41,81,0,122,195,67,56,16,48,0,131,120
2025-09-16 17:00:00+00:00,114,152,266,49,129,178,0,0,0,32,93,118,25,150,53,43,59,0,102,155,70,63,10,55,0,135,128
2025-09-16 17:15:00+00:00,92,122,214,37,111,148,0,0,0,30,82,121,39,151,51,50,56,0,106,157,64,53,12,33,0,109,98
2025-09-16 17:30:00+00:00,86,105,191,32,85,117,0,0,0,35,85,99,14,134,43,34,53,0,87,130,47,35,19,20,0,86,74
2025-09-16 17:45:00+00:00,89,108,197,38,96,134,0,0,0,32,83,97,14,129,38,45,58,0,103,141,45,35,6,39,0,90,80
2025-09-16 18:00:00+00:00,87,94,181,34,87,121,0,0,0,15,71,91,20,106,38,29,44,0,73,111,36,32,10,33,0,79,75
2025-09-16 18:15:00+00:00,83,93,176,25,77,102,0,0,0,23,84,102,18,125,52,33,50,0,83,135,41,33,13,21,0,75,67
2025-09-16 18:30:00+00:00,53,63,116,21,51,72,0,0,0,15,59,81,22,96,32,29,36,0,65,97,36,27,4,25,0,65,56
2025-09-16 18:45:00+00:00,63,68,131,23,51,74,0,0,0,17,60,72,12,89,33,32,32,0,64,97,43,24,7,25,0,75,56
2025-09-16 19:00:00+00:00,65,76,141,23,66,89,0,0,0,21,55,57,2,78,25,25,26,0,51,76,35,20,9,23,0,67,52
2025-09-16 19:15:00+00:00,61,72,133,22,53,75,0,0,0,14,50,69,19,83,20,32,37,0,69,89,40,25,4,27,0,71,56
2025-09-16 19:30:00+00:00,56,61,117,18,49,67,0,0,0,14,45,57,12,71,23,25,24,0,49,72,43,33,9,20,0,72,62
2025-09-16 19:45:00+00:00,52,63,115,16,52,68,0,0,0,16,38,55,17,71,30,15,21,0,36,66,27,25,7,14,0,48,46
2025-09-16 20:00:00+00:00,41,49,90,14,40,54,0,0,0,13,54,72,18,85,29,29,32,0,61,90,28,26,3,19,0,50,48
2025-09-16 20:15:00+00:00,42,45,87,14,46,60,0,0,0,9,47,65,18,74,24,22,26,0,48,72,21,15,6,16,0,43,37
2025-09-16 20:30:00+00:00,21,23,44,6,17,23,0,0,0,3,17,32,15,35,13,10,13,0,23,36,14,9,1,10,0,25,20
2025-09-16 20:45:00+00:00,21,23,44,4,19,23,0,0,0,6,23,23,0,29,9,6,13,0,19,28,11,11,2,6,0,19,19
2025-09-16 21:00:00+00:00,24,27,51,6,20,26,0,0,0,6,25,49,24,55,26,17,12,0,29,55,13,10,2,7,0,22,19
2025-09-16 21:15:00+00:00,16,20,36,5,13,18,0,0,0,9,32,33,1,42,11,11,17,0,28,39,7,4,1,2,0,10,7
2025-09-16 21:30:00+00:00,19,19,38,2,18,20,0,0,0,4,18,17,0,21,6,10,4,0,14,20,7,4,1,10,0,18,15
2025-09-16 21:45:00+00:00,12,16,28,3,12,15,0,0,0,2,7,10,3,12,4,6,4,0,10,14,4,2,2,6,0,12,10
2025-09-16 22:00:00+00:00,11,13,24,3,10,13,0,0,0,4,11,9,0,13,2,4,8,0,12,14,6,4,1,3,0,10,8
2025-09-16 22:15:00+00:00,5,5,10,0,5,5,0,0,0,2,9,14,5,16,5,3,5,0,8,13,5,4,0,3,0,8,7
2025-09-16 22:30:00+00:00,7,7,14,2,5,7,0,0,0,0,4,7,3,7,2,6,2,0,8,10,1,0,1,1,0,3,2
2025-09-16 22:45:00+00:00,9,9,18,0,9,9,0,0,0,1,6,5,0,6,2,1,4,0,5,7,4,3,0,1,0,5,4
2025-09-16 23:00:00+00:00,5,5,10,1,4,5,0,0,0,2,5,4,0,6,2,2,2,0,4,6,3,3,0,1,0,4,4
